date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2015-09-21,1,2228,NG023,952.0,50.72059,81.02357,176.15337,233.38004,702.7742,674.5438,64.77363,75.993515,104.15431,final
2015-10-01,1,2228,NG023,952.0,71.89286,52.183228,206.28256,212.45364,683.41705,661.57404,134.4675,97.16212,103.27691,final
2015-10-11,1,2228,NG023,952.0,31.910715,54.911522,154.52417,188.11832,663.8656,649.2642,61.608707,82.60437,102.23173,final
2015-10-21,1,2228,NG023,952.0,53.4937,57.309803,157.29727,164.40456,668.70276,632.7741,93.875595,95.80455,105.63345,final
2015-11-01,1,2228,NG023,952.0,6.8897057,6.925875,92.29411,119.1472,628.7721,574.0205,99.69672,78.369965,109.455894,final
2015-11-11,1,2228,NG023,952.0,1.0661764,1.8646709,61.44958,66.10035,535.6922,501.6914,88.36806,93.45887,106.71035,final
2015-11-21,1,2228,NG023,952.0,0.7384454,1.1265407,8.694327,9.917087,342.14493,407.7017,93.665344,91.80296,84.11522,final
2015-12-01,1,2228,NG023,952.0,2.2037816,2.5570378,4.0084033,5.5482492,302.58508,337.1491,95.32547,85.401886,89.897964,final
2015-12-11,1,2228,NG023,952.0,1.4327731,1.8338585,4.375,5.517437,220.34875,259.7361,94.13091,89.13769,85.12203,final
2015-12-21,1,2228,NG023,952.0,1.5462185,1.8489146,5.182773,6.239811,171.17438,180.56145,95.580376,90.5956,94.94126,final
2016-01-01,1,2228,NG023,952.0,1.1722689,1.4741946,4.1512604,5.2865195,100.45378,128.31317,95.33647,88.963615,79.102295,final
2016-01-11,1,2228,NG023,952.0,1.4905462,1.4584733,4.2090335,4.8163867,70.033615,75.55266,100.496605,93.81287,93.14853,final
2016-01-21,1,2228,NG023,952.0,1.3256303,2.1438024,3.9884453,5.0764704,17.865547,21.09545,88.547104,89.202324,87.62274,final
2016-02-01,1,2228,NG023,952.0,1.1407562,2.3435574,3.9569325,5.945833,12.116597,16.871464,83.621,81.829605,78.25995,final
2016-02-11,1,2228,NG023,952.0,1.2605042,3.6236343,3.7268908,8.110994,12.310925,18.645973,72.59705,66.56162,73.20876,final
2016-02-21,1,2228,NG023,952.0,1.7710084,4.2405114,4.172269,10.207703,13.343488,21.755041,73.27526,60.31331,68.56086,final
2016-03-01,1,2228,NG023,952.0,25.277311,10.483893,28.308825,18.34804,36.41702,29.58039,195.5407,142.66219,119.77024,final
2016-03-11,1,2228,NG023,952.0,46.90441,14.819853,73.95273,29.544258,81.88866,42.471638,261.88092,228.5553,183.03278,final
2016-03-21,1,2228,NG023,952.0,18.987394,13.104482,91.16912,38.40823,99.329834,53.6924,132.49423,221.54582,177.75696,final
2016-04-01,1,2228,NG023,952.0,31.845589,31.563866,97.7374,59.4882,130.00314,83.782074,100.7705,159.31192,152.06126,final
2016-04-11,1,2228,NG023,952.0,23.859243,34.57822,74.69223,79.24657,152.37184,116.90182,72.91698,94.59404,129.09721,final
2016-04-21,1,2228,NG023,952.0,16.272058,35.06236,71.97689,101.204445,167.31828,149.82037,53.097366,72.47992,111.30206,final
2016-05-01,1,2228,NG023,952.0,47.90021,59.0472,88.03151,128.68777,214.07773,206.52402,82.59567,69.588646,103.57109,final
2016-05-11,1,2228,NG023,952.0,50.290966,52.34923,114.46324,146.45879,263.1082,255.24962,96.410995,78.875084,103.01962,final
2016-05-21,1,2228,NG023,952.0,55.92122,59.221954,154.1124,170.61838,317.25842,310.23105,94.86042,90.60123,102.22927,final
2016-06-01,1,2228,NG023,952.0,60.286766,67.94923,166.49896,179.52042,352.26785,367.69638,89.49617,92.943085,95.8603,final
2016-06-11,1,2228,NG023,952.0,72.35819,56.49009,188.56618,183.66127,377.72165,409.36664,125.805954,102.599846,92.363045,final
2016-06-21,1,2228,NG023,952.0,58.484245,62.237534,191.12921,186.67686,417.2185,458.4997,94.41787,102.32284,91.09359,final
2016-07-01,1,2228,NG023,952.0,52.465336,65.15301,183.30777,183.88063,437.83823,492.08884,81.91429,99.69671,89.086334,final
2016-07-11,1,2228,NG023,952.0,69.207985,67.22136,180.15756,194.61191,483.18698,524.732,102.75074,92.75877,92.15735,final
2016-07-21,1,2228,NG023,952.0,90.15126,73.7999,211.82458,206.17427,557.06616,563.4695,120.75049,102.67567,98.87359,final
2016-08-01,1,2228,NG023,952.0,72.60189,65.67948,231.96115,206.70074,581.7678,570.1018,109.79408,111.93214,102.02851,final
2016-08-11,1,2228,NG023,952.0,82.036766,74.19377,244.78992,213.67314,613.5136,591.94635,109.90355,114.22981,103.61294,final
2016-08-21,1,2228,NG023,952.0,96.15756,95.11628,250.79622,234.98953,653.75,627.84064,101.04008,106.58641,104.09414,final
2016-09-01,1,2228,NG023,952.0,58.702732,73.10963,236.89706,242.41968,652.166,633.00104,81.55554,97.76792,103.00391,final
2016-09-11,1,2228,NG023,952.0,70.457985,79.24685,225.31827,247.47276,650.26587,655.7578,89.56772,91.225,99.168846,final
2016-09-21,1,2228,NG023,952.0,74.64811,81.02357,203.80884,233.38004,666.4297,674.5438,92.588715,87.59494,98.80595,final
2016-10-01,1,2228,NG023,952.0,59.284664,52.183228,204.39076,212.45364,673.249,661.57404,112.41875,96.29214,101.751495,final
2016-10-11,1,2228,NG023,952.0,53.47794,54.911522,187.4107,188.11832,657.5189,649.2642,97.60716,99.63358,101.26167,final
2016-10-21,1,2228,NG023,952.0,52.15231,57.309803,164.91492,164.40456,619.51996,632.7741,91.722824,100.30127,97.921814,final
2016-11-01,1,2228,NG023,952.0,3.6313026,6.925875,109.26155,119.1472,550.5493,574.0205,72.37459,92.037155,95.946396,final
2016-11-11,1,2228,NG023,952.0,1.0840336,1.8646709,56.867645,66.10035,469.59665,501.6914,88.62819,87.01454,93.66582,final
2016-11-21,1,2228,NG023,952.0,2.1176472,1.1265407,6.8329835,9.917087,375.55676,407.7017,116.17726,79.32503,92.2111,final
2016-12-01,1,2228,NG023,952.0,3.5105042,2.5570378,6.712185,5.5482492,320.36453,337.1491,112.616936,111.03439,95.09437,final
2016-12-11,1,2228,NG023,952.0,1.3613446,1.8338585,6.989496,5.517437,251.26784,259.7361,93.085686,113.99636,96.80123,final
2016-12-21,1,2228,NG023,952.0,1.5504202,1.8489146,6.4222693,6.239811,178.17015,180.56145,95.64172,101.62333,98.71132,final
2017-01-01,1,2228,NG023,952.0,1.1144958,1.4741946,4.0262604,5.2865195,119.99999,128.31317,94.444115,87.748436,93.764175,final
2017-01-11,1,2228,NG023,952.0,1.1953782,1.4584733,3.8602943,4.8163867,67.71744,75.55266,95.92636,90.26024,90.27317,final
2017-01-21,1,2228,NG023,952.0,1.9170169,2.1438024,4.226891,5.0764704,17.482141,21.09545,96.825424,91.56868,86.153496,final
2017-02-01,1,2228,NG023,952.0,1.5735294,2.3435574,4.6859245,5.945833,15.42437,16.871464,89.51424,88.4896,93.383644,final
2017-02-11,1,2228,NG023,952.0,1.3739495,3.6236343,4.8644958,8.110994,15.714285,18.645973,73.91257,75.23835,87.601746,final
2017-02-21,1,2228,NG023,952.0,1.6859244,4.2405114,4.6334033,10.207703,15.282564,21.755041,72.35449,63.34556,75.80838,final
2017-03-01,1,2228,NG023,952.0,10.398109,10.483893,13.457983,18.34804,22.170168,29.58039,99.445984,79.05582,78.57103,final
2017-03-11,1,2228,NG023,952.0,5.938025,14.819853,18.022058,29.544258,26.74685,42.471638,55.187214,66.64511,66.875404,final
2017-03-21,1,2228,NG023,952.0,8.930673,13.104482,25.266808,38.40823,34.1271,53.6924,76.946,69.72597,66.66468,final
2017-04-01,1,2228,NG023,952.0,22.961134,31.563866,37.829834,59.4882,55.97374,83.782074,76.47204,66.414986,68.677986,final
2017-04-11,1,2228,NG023,952.0,35.431725,34.57822,67.32353,79.24657,90.21008,116.90182,102.156494,85.84746,78.103905,final
2017-04-21,1,2228,NG023,952.0,14.119748,35.06236,72.51261,101.204445,102.41282,149.82037,47.724964,72.98434,69.379,final
2017-05-01,1,2228,NG023,952.0,71.90336,59.0472,121.454834,128.68777,172.74265,206.52402,120.07295,94.589676,84.02953,final
2017-05-11,1,2228,NG023,952.0,51.570377,52.34923,137.59349,146.45879,222.93907,255.24962,98.64191,94.14673,87.58478,final
2017-05-21,1,2228,NG023,952.0,47.375,59.221954,170.84874,170.61838,268.62814,310.23105,81.55311,100.131165,86.802414,final
2017-06-01,1,2228,NG023,952.0,41.238445,67.94923,140.18382,179.52042,299.46848,367.69638,63.38442,78.68172,81.693436,final
2017-06-11,1,2228,NG023,952.0,84.856094,56.49009,173.46954,183.66127,378.38654,409.36664,146.13101,94.59787,92.523506,final
2017-06-21,1,2228,NG023,952.0,59.44748,62.237534,185.54202,186.67686,428.90335,458.4997,95.85045,99.40794,93.61459,final
2017-07-01,1,2228,NG023,952.0,53.306725,65.15301,197.61029,183.88063,459.24896,492.08884,83.11365,107.26897,93.393555,final
2017-07-11,1,2228,NG023,952.0,39.763657,67.22136,152.51785,194.61191,463.58093,524.732,61.98119,78.91205,88.45622,final
2017-07-21,1,2228,NG023,952.0,67.19643,73.7999,160.26682,206.17427,516.6576,563.4695,91.61995,78.26087,91.76528,final
2017-08-01,1,2228,NG023,952.0,99.70378,65.67948,206.66386,206.70074,544.458,570.1018,148.13887,99.982574,95.541,final
2017-08-11,1,2228,NG023,952.0,66.2416,74.19377,233.14182,213.67314,559.1292,591.94635,89.95859,108.9031,94.502495,final
2017-08-21,1,2228,NG023,952.0,119.33088,95.11628,285.27625,234.98953,631.08514,627.84064,124.18648,120.95371,100.512695,final
2017-09-01,1,2228,NG023,952.0,82.68697,73.10963,268.25946,242.41968,672.5336,633.00104,112.26141,110.44371,106.19632,final
2017-09-11,1,2228,NG023,952.0,45.311974,79.24685,247.32983,247.47276,632.98944,655.7578,59.71971,99.94339,96.5542,final
2017-09-21,1,2228,NG023,952.0,85.46534,81.02357,213.4643,233.38004,659.0073,674.5438,105.16343,91.645386,97.713684,final
2017-10-01,1,2228,NG023,952.0,49.408615,52.183228,180.18593,212.45364,655.10925,661.57404,95.14786,85.16111,99.03015,final
2017-10-11,1,2228,NG023,952.0,35.32458,54.911522,170.19855,188.11832,650.6702,649.2642,67.306885,90.72083,100.2149,final
2017-10-21,1,2228,NG023,952.0,27.095589,57.309803,111.82879,164.40456,610.56934,632.7741,51.509697,68.96437,96.518394,final
2017-11-01,1,2228,NG023,952.0,3.752101,6.925875,66.17227,119.1472,514.6176,574.0205,73.3875,57.32894,89.74079,final
2017-11-11,1,2228,NG023,952.0,1.7436975,1.8646709,32.59139,66.10035,450.11975,501.6914,98.23774,52.870895,89.821884,final
2017-11-21,1,2228,NG023,952.0,0.66071427,1.1265407,6.1565127,9.917087,331.4496,407.7017,92.39658,74.79016,81.523674,final
2017-12-01,1,2228,NG023,952.0,2.157563,2.5570378,4.5619745,5.5482492,250.9202,337.1491,94.713875,90.64987,74.79786,final
2017-12-11,1,2228,NG023,952.0,1.9107143,1.8338585,4.7289915,5.517437,207.51894,259.7361,101.12463,92.50345,80.275764,final
2017-12-21,1,2228,NG023,952.0,1.8707983,1.8489146,5.9390755,6.239811,123.92437,180.56145,100.31952,97.32437,69.478,final
2018-01-01,1,2228,NG023,952.0,1.4327731,1.4741946,5.214286,5.2865195,75.948524,128.31317,99.36021,99.29778,60.720573,final
2018-01-11,1,2228,NG023,952.0,1.1407562,1.4584733,4.444328,4.8163867,41.764706,75.55266,95.08061,96.209816,58.05483,final
2018-01-21,1,2228,NG023,952.0,1.4558823,2.1438024,4.0294113,5.0764704,16.125,21.09545,90.370384,89.60887,80.95281,final
2018-02-01,1,2228,NG023,952.0,5.087185,2.3435574,7.6838236,5.945833,17.460083,16.871464,137.36101,115.878105,102.69127,final
2018-02-11,1,2228,NG023,952.0,5.5514708,3.6236343,12.094538,8.110994,21.267857,18.645973,122.35527,130.38322,111.08807,final
2018-02-21,1,2228,NG023,952.0,12.778361,4.2405114,23.417017,10.207703,33.385506,21.755041,192.39587,186.859375,143.47018,final
2018-03-01,1,2228,NG023,952.0,8.138656,10.483893,26.468487,18.34804,39.3666,29.58039,84.8537,134.77998,128.29988,final
2018-03-11,1,2228,NG023,952.0,5.7111344,14.819853,26.62815,29.544258,43.16702,42.471638,54.042446,91.55834,101.46483,final
2018-03-21,1,2228,NG023,952.0,14.890757,13.104482,28.740547,38.40823,56.186974,53.6924,109.866486,77.728455,104.25025,final
2018-04-01,1,2228,NG023,952.0,32.890755,31.563866,53.492645,59.4882,87.64496,83.782074,103.62896,90.70286,104.350975,final
2018-04-11,1,2228,NG023,952.0,38.706932,34.57822,86.48844,79.24657,125.211136,116.90182,110.43178,108.596054,106.8164,final
2018-04-21,1,2228,NG023,952.0,13.502101,35.06236,85.099785,101.204445,137.25735,149.82037,46.183254,84.836174,91.88542,final
2018-05-01,1,2228,NG023,952.0,74.734245,59.0472,126.94328,128.68777,206.90442,206.52402,124.49296,98.6951,100.17984,final
2018-05-11,1,2228,NG023,952.0,52.04832,52.34923,140.28467,146.45879,253.40126,255.24962,99.4753,95.92357,99.289764,final
2018-05-21,1,2228,NG023,952.0,47.77626,59.221954,174.55882,170.61838,288.39917,310.23105,82.17791,102.24376,93.074326,final
2018-06-01,1,2228,NG023,952.0,51.94748,67.94923,151.77206,179.52042,332.20798,367.69638,78.064545,84.96191,90.47793,final
2018-06-11,1,2228,NG023,952.0,65.094536,56.49009,164.81827,183.66127,391.5914,409.36664,113.993225,90.01226,95.710266,final
2018-06-21,1,2228,NG023,952.0,57.065125,62.237534,174.10715,186.67686,433.76578,458.4997,92.30726,93.44224,94.66366,final
2018-07-01,1,2228,NG023,952.0,86.9916,65.15301,209.15126,183.88063,487.8666,492.08884,131.12994,113.37916,99.15061,final
2018-07-11,1,2228,NG023,952.0,60.596638,67.22136,204.65337,194.61191,509.75632,524.732,90.827194,105.03049,97.17297,final
2018-07-21,1,2228,NG023,952.0,77.44538,73.7999,225.03363,206.17427,573.6996,563.4695,104.62625,108.93071,101.79958,final
2018-08-01,1,2228,NG023,952.0,48.42647,65.67948,186.46849,206.70074,547.39185,570.1018,75.58979,90.44299,96.05114,final
2018-08-11,1,2228,NG023,952.0,62.740547,74.19377,188.6124,213.67314,558.08405,591.94635,85.53772,88.53963,94.327415,final
2018-08-21,1,2228,NG023,952.0,95.60189,95.11628,206.76892,234.98953,605.90967,627.84064,100.485054,88.2409,96.53452,final
2018-09-01,1,2228,NG023,952.0,129.80882,73.10963,288.15125,242.41968,683.771,633.00104,172.58925,118.4834,107.957664,final
2018-09-11,1,2228,NG023,952.0,43.78046,79.24685,269.19116,247.47276,662.457,655.7578,57.901825,108.60227,101.01386,final
2018-09-21,1,2228,NG023,952.0,79.489494,81.02357,253.07877,233.38004,684.88135,674.5438,98.21668,108.26359,101.52124,final
2018-10-01,1,2228,NG023,952.0,64.765755,52.183228,188.0357,212.45364,662.65546,661.57404,122.003876,88.770966,100.16223,final
2018-10-11,1,2228,NG023,952.0,38.593487,54.911522,182.84874,188.11832,640.65234,649.2642,72.76311,97.271324,98.68373,final
2018-10-21,1,2228,NG023,952.0,73.92752,57.309803,177.28676,164.40456,637.1345,632.7741,126.6695,107.60439,100.683685,final
2018-11-01,1,2228,NG023,952.0,13.528361,6.925875,126.04937,119.1472,602.2364,574.0205,155.36272,105.55967,104.87304,final
2018-11-11,1,2228,NG023,952.0,1.5094538,1.8646709,88.96533,66.10035,541.00525,501.6914,94.82543,132.15874,107.75893,final
2018-11-21,1,2228,NG023,952.0,0.7752101,1.1265407,15.813025,9.917087,446.17853,407.7017,94.265434,139.52475,109.32316,final
2018-12-01,1,2228,NG023,952.0,1.6491597,2.5570378,3.9338236,5.5482492,318.0189,337.1491,87.98632,84.69485,94.408806,final
2018-12-11,1,2228,NG023,952.0,1.3602941,1.8338585,3.784664,5.517437,275.59872,259.7361,93.07033,83.524765,105.99185,final
2018-12-21,1,2228,NG023,952.0,1.5336134,1.8489146,4.543067,6.239811,197.64285,180.56145,95.39633,84.90416,109.20526,final
2019-01-01,1,2228,NG023,952.0,1.1649159,1.4741946,4.0588236,5.2865195,134.042,128.31317,95.2229,88.064995,104.29728,final
2019-01-11,1,2228,NG023,952.0,1.2331933,1.4584733,3.9317226,4.8163867,96.68172,75.55266,96.51187,90.98788,126.23012,final
2019-01-21,1,2228,NG023,952.0,1.6638656,2.1438024,4.0619745,5.0764704,24.418066,21.09545,93.28177,89.93203,112.73255,final
2019-02-01,1,2228,NG023,952.0,3.2489495,2.3435574,6.1460085,5.945833,14.138655,16.871464,112.32906,101.82878,87.505135,final
2019-02-11,1,2228,NG023,952.0,2.0231092,3.6236343,6.9359245,8.110994,14.652311,18.645973,81.440254,91.03752,83.1106,final
2019-02-21,1,2228,NG023,952.0,12.922269,4.2405114,18.194328,10.207703,26.79937,21.755041,193.95322,152.51697,118.853745,final
2019-03-01,1,2228,NG023,952.0,15.433824,10.483893,30.379202,18.34804,40.584034,29.58039,131.96825,151.52966,131.82048,final
2019-03-11,1,2228,NG023,952.0,8.802521,14.819853,37.158615,29.544258,48.02626,42.471638,69.63988,122.04232,111.70093,final
2019-03-21,1,2228,NG023,952.0,4.9695377,13.104482,29.205881,38.40823,51.46218,53.6924,55.06669,78.800446,96.20016,final
2019-04-01,1,2228,NG023,952.0,29.25,31.563866,43.022057,59.4882,79.54727,83.782074,93.671715,74.466415,95.23012,final
2019-04-11,1,2228,NG023,952.0,23.0021,34.57822,57.221634,79.24657,101.31617,116.90182,70.75128,73.85658,87.21459,final
2019-04-21,1,2228,NG023,952.0,25.707983,35.06236,77.96008,101.204445,125.36029,149.82037,76.65047,78.11357,84.20099,final
2019-05-01,1,2228,NG023,952.0,48.67857,59.0472,97.38866,128.68777,170.78992,206.52402,83.81096,76.5879,83.10636,final
2019-05-11,1,2228,NG023,952.0,78.82248,52.34923,153.20903,146.45879,247.58928,255.24962,146.16147,104.45682,97.05654,final
2019-05-21,1,2228,NG023,952.0,70.12395,59.221954,197.625,170.61838,304.79095,310.23105,116.97549,115.37801,98.274254,final
2019-06-01,1,2228,NG023,952.0,89.02101,67.94923,237.96744,179.52042,378.3781,367.69638,128.88556,131.6751,102.866066,final
2019-06-11,1,2228,NG023,952.0,40.942226,56.49009,200.08719,183.66127,410.51785,409.36664,74.71484,108.70657,100.27783,final
2019-06-21,1,2228,NG023,952.0,53.840336,62.237534,183.80357,186.67686,459.38864,458.4997,87.51115,98.50098,100.191795,final
2019-07-01,1,2228,NG023,952.0,43.115547,65.15301,137.8981,183.88063,473.25418,492.08884,68.58658,75.65524,96.21101,final
2019-07-11,1,2228,NG023,952.0,102.05777,67.22136,199.01366,194.61191,552.3099,524.732,148.23561,102.205154,105.206,final
2019-07-21,1,2228,NG023,952.0,78.59769,73.7999,223.771,206.17427,605.1996,563.4695,106.08858,108.3328,107.340775,final
2019-08-01,1,2228,NG023,952.0,75.484245,65.67948,256.1397,206.70074,632.00525,570.1018,113.87215,123.35323,110.76391,final
2019-08-11,1,2228,NG023,952.0,43.168068,74.19377,197.25,213.67314,596.3508,591.94635,60.82305,92.48964,100.73783,final
2019-08-21,1,2228,NG023,952.0,84.38866,95.11628,203.04097,234.98953,610.6156,627.84064,89.284836,86.687515,97.278145,final
2019-09-01,1,2228,NG023,952.0,87.72794,73.10963,215.28467,242.41968,609.3225,633.00104,118.71513,89.0328,96.28864,final
2019-09-11,1,2228,NG023,952.0,97.32248,79.24685,269.4391,247.47276,665.70276,655.7578,121.45556,108.70048,101.50507,final
2019-09-21,1,2228,NG023,952.0,98.542015,81.02357,283.59244,233.38004,710.4044,674.5438,120.3647,121.06402,105.27716,final
2019-10-01,1,2228,NG023,952.0,98.05777,52.183228,293.92227,212.45364,765.34656,661.57404,180.22377,137.46483,115.56804,final
2019-10-11,1,2228,NG023,952.0,65.17542,54.911522,261.7752,188.11832,728.46423,649.2642,117.13177,138.14081,112.1052,final
2019-10-21,1,2228,NG023,952.0,82.15651,57.309803,245.3897,164.40456,732.0231,632.7741,139.87608,147.80576,115.56177,final
2019-11-01,1,2228,NG023,952.0,12.712185,6.925875,160.04413,119.1472,669.25104,574.0205,148.51895,132.94228,116.44683,final
2019-11-11,1,2228,NG023,952.0,7.234244,1.8646709,102.10294,66.10035,633.3172,501.6914,178.2204,150.63632,125.9775,final
2019-11-21,1,2228,NG023,952.0,1.8046218,1.1265407,21.75105,9.917087,550.73315,407.7017,111.067924,179.3316,134.65735,final
2019-12-01,1,2228,NG023,952.0,2.2867646,2.5570378,11.32563,5.5482492,465.29205,337.1491,96.42355,154.771,137.45236,final
2019-12-11,1,2228,NG023,952.0,1.4705882,1.8338585,5.5619745,5.517437,369.44012,259.7361,94.68426,100.42347,141.43901,final
2019-12-21,1,2228,NG023,952.0,1.3918067,1.8489146,5.1491594,6.239811,272.28992,180.56145,93.325836,90.29653,149.43294,final
2020-01-01,1,2228,NG023,952.0,1.592437,1.4741946,4.454832,5.2865195,175.82457,128.31317,101.826355,91.91478,135.63895,final
2020-01-11,1,2228,NG023,952.0,1.302521,1.4584733,4.286765,4.8163867,111.95168,75.55266,97.585304,94.60471,145.18663,final
2020-01-21,1,2228,NG023,952.0,1.8581933,2.1438024,4.7531514,5.0764704,31.653362,21.09545,96.002,96.79134,140.45882,final
2020-02-01,1,2228,NG023,952.0,1.1659664,2.3435574,4.3266807,5.945833,20.107141,16.871464,83.9643,85.207596,114.79407,final
2020-02-11,1,2228,NG023,952.0,1.3781513,3.6236343,4.402311,8.110994,14.251049,18.645973,73.961296,71.71319,81.41364,final
2020-02-21,1,2228,NG023,952.0,1.4516807,4.2405114,3.9957983,10.207703,13.898108,21.755041,69.81952,59.15291,70.63382,final
2020-03-01,1,2228,NG023,952.0,18.296219,10.483893,21.12605,18.34804,29.907562,29.58039,150.45453,111.89827,100.94611,final
2020-03-11,1,2228,NG023,952.0,13.321428,14.819853,33.06933,29.544258,41.758404,42.471638,92.43978,110.204506,98.49756,final
2020-03-21,1,2228,NG023,952.0,17.165966,13.104482,48.783615,38.40823,57.532566,53.6924,122.43359,123.90188,106.54286,final
2020-04-01,1,2228,NG023,952.0,32.52941,31.563866,63.016808,59.4882,88.46954,83.782074,102.64071,105.47171,105.27975,final
2020-04-11,1,2228,NG023,952.0,13.7279415,34.57822,63.423317,79.24657,100.894966,116.90182,47.318806,81.217926,86.869064,final
2020-04-21,1,2228,NG023,952.0,27.605042,35.06236,73.8624,101.204445,126.64181,149.82037,81.38573,74.25527,85.02875,final
2020-05-01,1,2228,NG023,952.0,34.15441,59.0472,75.4874,128.68777,159.63025,206.52402,61.13369,60.2055,77.83052,final
2020-05-11,1,2228,NG023,952.0,51.116596,52.34923,112.87605,146.45879,209.3687,255.24962,97.85065,77.82715,82.370415,final
2020-05-21,1,2228,NG023,952.0,98.84244,59.221954,184.11345,170.61838,306.75946,310.23105,161.69305,107.68431,98.89871,final
2020-06-01,1,2228,NG023,952.0,66.35084,67.94923,216.30988,179.52042,354.8141,367.69638,97.80891,119.93788,96.54349,final
2020-06-11,1,2228,NG023,952.0,35.06933,56.49009,200.2626,183.66127,376.56195,409.36664,65.16388,108.79954,92.083176,final
2020-06-21,1,2228,NG023,952.0,81.32668,62.237534,182.74686,186.67686,440.7227,458.4997,128.39061,97.94967,96.16461,final
2020-07-01,1,2228,NG023,952.0,79.95273,65.15301,196.34874,183.88063,488.14603,492.08884,121.09635,106.60104,99.20682,final
2020-07-11,1,2228,NG023,952.0,82.54727,67.22136,243.82669,194.61191,556.96533,524.732,121.22074,124.655235,106.08484,final
2020-07-21,1,2228,NG023,952.0,46.364494,73.7999,208.8645,206.17427,575.72485,563.4695,65.18346,101.27394,102.15585,final
2020-08-01,1,2228,NG023,952.0,15.493697,65.67948,144.40547,206.70074,557.0641,570.1018,28.995258,70.5739,97.73297,final
2020-08-11,1,2228,NG023,952.0,58.661766,74.19377,120.51996,213.67314,564.60925,591.94635,80.387344,57.400723,95.42051,final
2020-08-21,1,2228,NG023,952.0,94.98529,95.11628,169.14075,234.98953,560.7521,627.84064,99.86916,72.561806,89.39882,final
2020-09-01,1,2228,NG023,952.0,66.768906,73.10963,220.41597,242.41968,561.17017,633.00104,91.882286,91.10673,88.741264,final
2020-09-11,1,2228,NG023,952.0,88.7479,79.24685,250.5021,247.47276,614.84875,655.7578,111.27764,101.19987,93.80876,final
2020-09-21,1,2228,NG023,952.0,100.07353,81.02357,255.59035,233.38004,633.59564,674.5438,122.14506,109.317184,93.97417,final
2020-10-01,1,2228,NG023,952.0,47.612396,52.183228,236.43384,212.45364,601.25525,661.57404,92.0067,111.02773,90.95093,final
2020-10-11,1,2228,NG023,952.0,36.17857,54.911522,183.8645,188.11832,554.8866,649.2642,68.7323,97.7973,85.575,final
2020-10-21,1,2228,NG023,952.0,25.278362,57.309803,109.069336,164.40456,533.8004,632.7741,48.593254,67.33546,84.48139,final
2020-11-01,1,2228,NG023,952.0,2.4243698,6.925875,63.8813,119.1472,520.73114,574.0205,62.2543,55.483574,90.79664,final
2020-11-11,1,2228,NG023,952.0,0.9033613,1.8646709,28.606094,66.10035,462.97266,501.6914,85.99628,47.265724,92.35851,final
2020-11-21,1,2228,NG023,952.0,0.7090336,1.1265407,4.0367646,9.917087,368.69644,407.7017,93.18527,60.579956,90.5488,final
2020-12-01,1,2228,NG023,952.0,3.087185,2.5570378,4.6995797,5.5482492,305.0147,337.1491,107.015274,91.9544,90.60807,final
2020-12-11,1,2228,NG023,952.0,3.6323528,1.8338585,7.428571,5.517437,219.89917,259.7361,126.317406,118.171104,84.9522,final
2020-12-21,1,2228,NG023,952.0,2.3434875,1.8489146,9.063025,6.239811,122.16913,180.56145,107.22118,125.118,68.53209,final
2021-01-01,1,2228,NG023,952.0,1.2111344,1.4741946,7.186975,5.2865195,75.76785,128.31317,95.93679,118.4752,60.585052,final
2021-01-11,1,2228,NG023,952.0,1.1029412,1.4584733,4.657563,4.8163867,40.69223,75.55266,94.4951,98.38205,56.723427,final
2021-01-21,1,2228,NG023,952.0,1.3014706,2.1438024,3.6155462,5.0764704,16.715336,21.09545,88.208916,85.50163,83.21503,final
2021-02-01,1,2228,NG023,952.0,1.382353,2.3435574,3.7867646,5.945833,15.67332,16.871464,86.91092,80.27497,94.52189,final
2021-02-11,1,2228,NG023,952.0,2.567227,3.6236343,5.2510505,8.110994,17.337185,18.645973,87.749855,78.186676,94.46507,final
2021-02-21,1,2228,NG023,952.0,1.9002101,4.2405114,5.8497896,10.207703,18.528362,21.755041,74.67348,71.34404,87.939926,final
2021-03-01,1,2228,NG023,952.0,3.6165967,10.483893,8.084034,18.34804,19.057774,29.58039,55.64877,56.039112,69.570564,final
2021-03-11,1,2228,NG023,952.0,22.837185,14.819853,28.353992,29.544258,38.262604,42.471638,140.45102,96.554375,91.13358,final
2021-03-21,1,2228,NG023,952.0,9.714286,13.104482,36.168068,38.40823,45.633404,53.6924,81.27428,94.83932,86.26909,final
2021-04-01,1,2228,NG023,952.0,18.903362,31.563866,51.454834,59.4882,63.325634,83.782074,65.374275,87.542885,76.958824,final
2021-04-11,1,2228,NG023,952.0,34.515755,34.57822,63.133404,79.24657,96.73845,116.90182,99.84217,80.87381,83.459335,final
2021-04-21,1,2228,NG023,952.0,21.84874,35.06236,75.26785,101.204445,117.28572,149.82037,67.01737,75.57862,78.98555,final
2021-05-01,1,2228,NG023,952.0,83.67332,59.0472,140.03781,128.68777,199.57669,206.52402,138.44995,108.48995,96.71558,final
2021-05-11,1,2228,NG023,952.0,35.85294,52.34923,141.375,146.45879,232.8624,255.24962,71.235374,96.643456,91.39779,final
2021-05-21,1,2228,NG023,952.0,45.22269,59.221954,164.74895,170.61838,276.18488,310.23105,78.201744,96.65785,89.199615,final
